,Score,Dataset,Subject,Pipeline,Time
84,0.880952380952381,Physionet Motor Imagery,71.0,CSP+LDA,0.1251060962677002
85,0.9404761904761906,Physionet Motor Imagery,72.0,CSP+LDA,0.21678733825683594
86,0.5892857142857143,Physionet Motor Imagery,73.0,CSP+LDA,0.22096943855285645
87,0.4345238095238095,Physionet Motor Imagery,74.0,CSP+LDA,0.19257807731628418
88,0.5773809523809524,Physionet Motor Imagery,75.0,CSP+LDA,0.14220285415649414
89,0.44642857142857145,Physionet Motor Imagery,76.0,CSP+LDA,0.12030673027038574
90,0.3452380952380952,Physionet Motor Imagery,77.0,CSP+LDA,0.197493314743042
91,0.6785714285714285,Physionet Motor Imagery,78.0,CSP+LDA,0.2093203067779541
92,0.6071428571428572,Physionet Motor Imagery,79.0,CSP+LDA,0.11680889129638672
93,0.5238095238095238,Physionet Motor Imagery,80.0,CSP+LDA,0.22515416145324707
94,0.5833333333333334,Physionet Motor Imagery,81.0,CSP+LDA,0.13032150268554688
95,0.7321428571428572,Physionet Motor Imagery,82.0,CSP+LDA,0.10962629318237305
96,0.5714285714285714,Physionet Motor Imagery,83.0,CSP+LDA,0.10633587837219238
97,0.4761904761904762,Physionet Motor Imagery,84.0,CSP+LDA,0.19833898544311523
98,0.75,Physionet Motor Imagery,85.0,CSP+LDA,0.2275240421295166
99,0.46428571428571425,Physionet Motor Imagery,86.0,CSP+LDA,0.1961205005645752
100,0.4166666666666667,Physionet Motor Imagery,87.0,CSP+LDA,0.20098304748535156
101,0.43861952861952863,Physionet Motor Imagery,88.0,CSP+LDA,0.2326343059539795
102,0.6607142857142857,Physionet Motor Imagery,89.0,CSP+LDA,0.10624551773071289
103,0.6011904761904762,Physionet Motor Imagery,90.0,CSP+LDA,0.11356067657470703
104,0.4047619047619048,Physionet Motor Imagery,91.0,CSP+LDA,0.11763787269592285
105,0.6296296296296297,Physionet Motor Imagery,92.0,CSP+LDA,0.12534832954406738
106,0.8214285714285715,Physionet Motor Imagery,93.0,CSP+LDA,0.2123873233795166
107,0.9345238095238096,Physionet Motor Imagery,94.0,CSP+LDA,0.11432266235351562
108,0.5476190476190476,Physionet Motor Imagery,95.0,CSP+LDA,0.11594915390014648
109,0.613095238095238,Physionet Motor Imagery,96.0,CSP+LDA,0.19243812561035156
110,0.4821428571428572,Physionet Motor Imagery,97.0,CSP+LDA,0.11949563026428223
111,0.7321428571428571,Physionet Motor Imagery,98.0,CSP+LDA,0.12044763565063477
112,0.5892857142857143,Physionet Motor Imagery,99.0,CSP+LDA,0.18224501609802246
113,0.15555555555555553,Physionet Motor Imagery,100.0,CSP+LDA,0.09035515785217285
114,0.5476190476190476,Physionet Motor Imagery,101.0,CSP+LDA,0.11597752571105957
115,0.5952380952380952,Physionet Motor Imagery,102.0,CSP+LDA,0.2077338695526123
116,0.6904761904761904,Physionet Motor Imagery,103.0,CSP+LDA,0.11835122108459473
117,0.5317460317460317,Physionet Motor Imagery,104.0,CSP+LDA,0.12792301177978516
118,0.5714285714285715,Physionet Motor Imagery,105.0,CSP+LDA,0.1173391342163086
119,0.5952380952380952,Physionet Motor Imagery,106.0,CSP+LDA,0.27864813804626465
120,0.5476190476190476,Physionet Motor Imagery,107.0,CSP+LDA,0.10182762145996094
121,0.9285714285714285,Physionet Motor Imagery,108.0,CSP+LDA,0.11811518669128418
122,0.6666666666666666,Physionet Motor Imagery,109.0,CSP+LDA,0.12501955032348633
123,0.8791079592921698,GigaDb Motor Imagery,1.0,CSP+LDA,1.0485527515411377
124,0.5261104275841119,GigaDb Motor Imagery,2.0,CSP+LDA,1.6011991500854492
125,0.9984848484848484,GigaDb Motor Imagery,3.0,CSP+LDA,1.6604564189910889
126,0.922839067365383,GigaDb Motor Imagery,4.0,CSP+LDA,1.0369594097137451
127,0.8501699703804967,GigaDb Motor Imagery,5.0,CSP+LDA,1.3060474395751953
128,0.8665072150072148,GigaDb Motor Imagery,6.0,CSP+LDA,0.9625601768493652
129,0.47192618472509773,GigaDb Motor Imagery,7.0,CSP+LDA,1.2091724872589111
130,0.623654173312068,GigaDb Motor Imagery,8.0,CSP+LDA,0.9849660396575928
131,0.7577078540756077,GigaDb Motor Imagery,9.0,CSP+LDA,1.8860983848571777
132,0.9223394091288828,GigaDb Motor Imagery,10.0,CSP+LDA,0.9760866165161133
133,0.6363133591554644,GigaDb Motor Imagery,11.0,CSP+LDA,1.546377420425415
134,0.8294507860560492,GigaDb Motor Imagery,12.0,CSP+LDA,0.9727280139923096
135,0.8379367357788411,GigaDb Motor Imagery,13.0,CSP+LDA,0.9474039077758789
136,0.9994999999999999,GigaDb Motor Imagery,14.0,CSP+LDA,0.9423463344573975
137,0.8295780359990885,GigaDb Motor Imagery,15.0,CSP+LDA,0.929194450378418
138,0.5057637275005696,GigaDb Motor Imagery,16.0,CSP+LDA,1.510878324508667
139,0.43183151059466846,GigaDb Motor Imagery,17.0,CSP+LDA,0.9440245628356934
140,0.682041429330903,GigaDb Motor Imagery,18.0,CSP+LDA,0.8571527004241943
141,0.4910292777398041,GigaDb Motor Imagery,19.0,CSP+LDA,0.9524085521697998
142,0.8126674261411104,GigaDb Motor Imagery,20.0,CSP+LDA,0.831787109375
143,0.7700973266499582,GigaDb Motor Imagery,21.0,CSP+LDA,0.9632759094238281
144,0.7612755373281688,GigaDb Motor Imagery,22.0,CSP+LDA,1.2082183361053467
145,0.9663082706766918,GigaDb Motor Imagery,23.0,CSP+LDA,0.9439136981964111
146,0.621510518721045,GigaDb Motor Imagery,24.0,CSP+LDA,0.8491439819335938
147,0.7494792283739653,GigaDb Motor Imagery,25.0,CSP+LDA,0.934556245803833
148,0.7302772841193894,GigaDb Motor Imagery,26.0,CSP+LDA,0.9621384143829346
149,0.6184640768588137,GigaDb Motor Imagery,27.0,CSP+LDA,0.9659271240234375
150,0.630583466241361,GigaDb Motor Imagery,28.0,CSP+LDA,1.5131640434265137
151,0.4930643654591023,GigaDb Motor Imagery,29.0,CSP+LDA,0.9502873420715332
152,0.6292853345484923,GigaDb Motor Imagery,30.0,CSP+LDA,1.5185270309448242
153,0.7426141490088858,GigaDb Motor Imagery,31.0,CSP+LDA,0.8720824718475342
154,0.5591283132072605,GigaDb Motor Imagery,33.0,CSP+LDA,0.9933416843414307
155,0.5383359155464419,GigaDb Motor Imagery,34.0,CSP+LDA,0.8887970447540283
156,0.9518954583428269,GigaDb Motor Imagery,35.0,CSP+LDA,1.580644130706787
157,0.8736764259132681,GigaDb Motor Imagery,36.0,CSP+LDA,0.9359846115112305
158,0.7844308118781803,GigaDb Motor Imagery,37.0,CSP+LDA,1.707831621170044
159,0.44291501480975165,GigaDb Motor Imagery,38.0,CSP+LDA,0.8446869850158691
160,0.7049677223361434,GigaDb Motor Imagery,39.0,CSP+LDA,1.492011308670044
161,0.47351572112098433,GigaDb Motor Imagery,40.0,CSP+LDA,0.9872157573699951
162,0.9774081035923142,GigaDb Motor Imagery,41.0,CSP+LDA,1.5514090061187744
163,0.6422274246221613,GigaDb Motor Imagery,42.0,CSP+LDA,1.2023823261260986
164,1.0,GigaDb Motor Imagery,43.0,CSP+LDA,1.3425137996673584
165,0.8430619351408826,GigaDb Motor Imagery,44.0,CSP+LDA,0.925433874130249
166,0.5969402673350042,GigaDb Motor Imagery,45.0,CSP+LDA,0.9619276523590088
167,0.778775765170502,GigaDb Motor Imagery,47.0,CSP+LDA,0.9516010284423828
168,0.9252517278043595,GigaDb Motor Imagery,48.0,CSP+LDA,0.9560976028442383
169,0.9096447558289663,GigaDb Motor Imagery,50.0,CSP+LDA,0.9215543270111084
170,0.5319600136705401,GigaDb Motor Imagery,51.0,CSP+LDA,0.9607863426208496
171,0.59020445052024,GigaDb Motor Imagery,52.0,CSP+LDA,1.1779422760009766
172,0.9266666666666667,BBCI EEG fNIRS,1.0,CSP+LDA,0.14589500427246094
173,0.7933333333333333,BBCI EEG fNIRS,2.0,CSP+LDA,0.15660881996154785
174,0.7166666666666667,BBCI EEG fNIRS,3.0,CSP+LDA,0.14305448532104492
175,0.6299999999999999,BBCI EEG fNIRS,4.0,CSP+LDA,0.1392655372619629
176,0.52,BBCI EEG fNIRS,5.0,CSP+LDA,0.13675498962402344
177,0.53,BBCI EEG fNIRS,6.0,CSP+LDA,0.13829636573791504
178,0.5733333333333334,BBCI EEG fNIRS,7.0,CSP+LDA,0.13088536262512207
179,0.7566666666666667,BBCI EEG fNIRS,8.0,CSP+LDA,0.13128924369812012
180,0.9933333333333333,BBCI EEG fNIRS,9.0,CSP+LDA,0.13395953178405762
181,0.3866666666666667,BBCI EEG fNIRS,10.0,CSP+LDA,0.13771581649780273
182,0.6033333333333334,BBCI EEG fNIRS,11.0,CSP+LDA,0.13115239143371582
183,0.5033333333333333,BBCI EEG fNIRS,12.0,CSP+LDA,0.1387341022491455
184,0.71,BBCI EEG fNIRS,13.0,CSP+LDA,0.13251209259033203
185,0.5733333333333334,BBCI EEG fNIRS,14.0,CSP+LDA,0.13453412055969238
186,0.7466666666666667,BBCI EEG fNIRS,15.0,CSP+LDA,0.1325078010559082
187,0.96,BBCI EEG fNIRS,16.0,CSP+LDA,0.13395333290100098
188,0.89,BBCI EEG fNIRS,17.0,CSP+LDA,0.14359354972839355
189,0.6766666666666667,BBCI EEG fNIRS,18.0,CSP+LDA,0.13295555114746094
190,0.9733333333333333,BBCI EEG fNIRS,19.0,CSP+LDA,0.14048552513122559
191,0.4566666666666667,BBCI EEG fNIRS,20.0,CSP+LDA,0.13933277130126953
192,0.6333333333333333,BBCI EEG fNIRS,21.0,CSP+LDA,0.2177743911743164
193,0.47000000000000003,BBCI EEG fNIRS,22.0,CSP+LDA,0.13721323013305664
194,0.9066666666666666,BBCI EEG fNIRS,23.0,CSP+LDA,0.13876652717590332
195,0.6166666666666667,BBCI EEG fNIRS,24.0,CSP+LDA,0.1415865421295166
196,0.9766666666666667,BBCI EEG fNIRS,25.0,CSP+LDA,0.1422863006591797
197,0.8766666666666668,BBCI EEG fNIRS,26.0,CSP+LDA,0.13561511039733887
198,0.94,BBCI EEG fNIRS,27.0,CSP+LDA,0.1366589069366455
199,0.5633333333333334,BBCI EEG fNIRS,28.0,CSP+LDA,0.1319103240966797
200,0.8133333333333335,BBCI EEG fNIRS,29.0,CSP+LDA,0.13947439193725586
201,0.8299999999999998,Alex Motor Imagery,1.0,CSP+LDA,0.09929919242858887
202,0.8966666666666667,Alex Motor Imagery,2.0,CSP+LDA,0.10791134834289551
203,0.8008333333333333,Alex Motor Imagery,3.0,CSP+LDA,0.11038923263549805
204,0.6052380952380952,Alex Motor Imagery,4.0,CSP+LDA,0.20156431198120117
205,0.4766666666666667,Alex Motor Imagery,5.0,CSP+LDA,0.20041513442993164
206,1.0,Alex Motor Imagery,6.0,CSP+LDA,0.12061810493469238
207,1.0,Alex Motor Imagery,7.0,CSP+LDA,0.12964963912963867
208,0.7933333333333333,Alex Motor Imagery,8.0,CSP+LDA,0.17265868186950684
209,,BNCI 2014-001 Motor Imagery,1.0,CSP+LDA,0.0277252197265625
210,,BNCI 2014-001 Motor Imagery,2.0,CSP+LDA,0.029123783111572266
211,,BNCI 2014-001 Motor Imagery,3.0,CSP+LDA,0.021525859832763672
212,,BNCI 2014-001 Motor Imagery,4.0,CSP+LDA,0.018864154815673828
213,,BNCI 2014-001 Motor Imagery,5.0,CSP+LDA,0.021060466766357422
214,,BNCI 2014-001 Motor Imagery,6.0,CSP+LDA,0.02281022071838379
215,,BNCI 2014-001 Motor Imagery,7.0,CSP+LDA,0.023571014404296875
216,,BNCI 2014-001 Motor Imagery,8.0,CSP+LDA,0.02057814598083496
217,,BNCI 2014-001 Motor Imagery,9.0,CSP+LDA,0.026045560836791992
218,0.68625,BNCI 2014-002 Motor Imagery,1.0,CSP+LDA,0.5154941082000732
219,0.8712500000000001,BNCI 2014-002 Motor Imagery,2.0,CSP+LDA,0.505488395690918
220,1.0,BNCI 2014-002 Motor Imagery,3.0,CSP+LDA,0.5837829113006592
221,0.9525,BNCI 2014-002 Motor Imagery,4.0,CSP+LDA,0.5690743923187256
222,0.7775000000000001,BNCI 2014-002 Motor Imagery,5.0,CSP+LDA,0.579582929611206
223,0.845,BNCI 2014-002 Motor Imagery,6.0,CSP+LDA,0.5674629211425781
224,0.925,BNCI 2014-002 Motor Imagery,7.0,CSP+LDA,0.5651273727416992
225,0.59875,BNCI 2014-002 Motor Imagery,8.0,CSP+LDA,0.5644288063049316
226,0.94875,BNCI 2014-002 Motor Imagery,9.0,CSP+LDA,0.5123696327209473
227,0.6487499999999999,BNCI 2014-002 Motor Imagery,10.0,CSP+LDA,0.5321006774902344
228,0.91875,BNCI 2014-002 Motor Imagery,11.0,CSP+LDA,0.5164532661437988
229,0.8575,BNCI 2014-002 Motor Imagery,12.0,CSP+LDA,0.5189895629882812
230,0.7175,BNCI 2014-002 Motor Imagery,13.0,CSP+LDA,0.5535986423492432
231,0.5387500000000001,BNCI 2014-002 Motor Imagery,14.0,CSP+LDA,0.5326087474822998
232,0.7827361111111111,BNCI 2014-004 Motor Imagery,1.0,CSP+LDA,0.5146613121032715
233,0.5999756944444444,BNCI 2014-004 Motor Imagery,2.0,CSP+LDA,0.4800562858581543
234,0.5513368055555555,BNCI 2014-004 Motor Imagery,3.0,CSP+LDA,0.5159809589385986
235,0.9499078798185941,BNCI 2014-004 Motor Imagery,4.0,CSP+LDA,0.5302517414093018
236,0.8345484693877552,BNCI 2014-004 Motor Imagery,5.0,CSP+LDA,0.5268640518188477
237,0.8224270833333334,BNCI 2014-004 Motor Imagery,6.0,CSP+LDA,0.5162184238433838
238,0.7420381944444444,BNCI 2014-004 Motor Imagery,7.0,CSP+LDA,0.5121138095855713
239,0.8297500000000001,BNCI 2014-004 Motor Imagery,8.0,CSP+LDA,0.5377373695373535
240,0.8506215277777777,BNCI 2014-004 Motor Imagery,9.0,CSP+LDA,0.5157954692840576
241,0.8584156565656564,BNCI 2015-001 Motor Imagery,1.0,CSP+LDA,0.3346598148345947
242,0.6473,BNCI 2015-001 Motor Imagery,2.0,CSP+LDA,0.37127089500427246
243,0.8769,BNCI 2015-001 Motor Imagery,3.0,CSP+LDA,0.3382148742675781
244,0.6774166666666667,BNCI 2015-001 Motor Imagery,4.0,CSP+LDA,0.36962032318115234
245,0.5254914141414142,BNCI 2015-001 Motor Imagery,5.0,CSP+LDA,0.33751893043518066
246,0.6614272727272728,BNCI 2015-001 Motor Imagery,6.0,CSP+LDA,0.368605375289917
247,0.6648378787878788,BNCI 2015-001 Motor Imagery,7.0,CSP+LDA,0.35837578773498535
248,0.6917666666666666,BNCI 2015-001 Motor Imagery,8.0,CSP+LDA,0.7453784942626953
249,0.5524316498316498,BNCI 2015-001 Motor Imagery,9.0,CSP+LDA,0.6697998046875
250,0.7108127946127946,BNCI 2015-001 Motor Imagery,10.0,CSP+LDA,0.7140457630157471
251,0.6682666666666667,BNCI 2015-001 Motor Imagery,11.0,CSP+LDA,0.6685736179351807
252,0.7031499999999999,BNCI 2015-001 Motor Imagery,12.0,CSP+LDA,0.3444232940673828
